id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
71,['Age'],False,허현 자신잇으면 폰넘겨보던가ㅂㅅ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
72,['Age'],False,아빠한테 싸가지없이 하는거 정말 잘하더라ㅅㅂ 욕이절로나와 싸가 ㅡㅡ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
73,"['Politics', 'Physical']",False,요설꾼이네 ㅡ역시 전라도 좌파야,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
74,['Age'],False,마약 쫌 할수도 있즤.. 예술적영감도 얻고.. 이런경험 저런경험도 해뵈야 예술을 하지.. 니들이 재들이 받는 스트레스를 알어 ㅋㅋ 그냥 열심히 군복무하게 닥치고들잇어,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
75,['Not Hate Speech'],False,앙 대갈띠,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
76,['Not Hate Speech'],False,여자도 처벌 해야지.,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
77,['Religion'],False,판사= 남자최종범=남자남자는 남자편인가.그래서 기각됫나.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
78,"['Origin', 'Age']",False,악마는 무슨 ㅋㅋ 그냥 모쏠찐다조ㅅ밥같이 생겨서 ㅋㅋㅋ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
79,['Not Hate Speech'],False,승리는? 상관 안 했나? 우스꽝스러운 한국. ㅋ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
80,['Not Hate Speech'],False,그냥 묻고 지내기엔 아까운 몸매지,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
81,['Religion'],False,언냐 거리면서 댓글 다는게 냄져티 더 난다는걸 왜 모른단말임ㅋㅋㅋㅋㅋ 요즘 똥꼬충을이나 언냐쓰지 어떤여자가 언냐씀 ㅠㅠ 으휴 진짜 냄져들 찌질하다 설현패고싶어서 여자인척까짘ㅋㅋㅋ 직업상 코르셋 풀 수 없다는거 잘 아니까 신경쓰지 마세요 충성^^7 응원응원!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
82,['Not Hate Speech'],False,김기사~ 운전해 봤을떄 존나 앳되 보였는데 암이 무섭긴하구나 완전 아저씨가 됫자나 ??,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
83,['Not Hate Speech'],False,여자분 외국혼열외국인같네 ..,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
84,['Not Hate Speech'],False,그럼 한국남자들 절반이상이 범죄자 잘했다는거 아니지만 본질을 비껴간 수사는 맞는듯,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
85,['Not Hate Speech'],False,울컥까진......,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
86,['Not Hate Speech'],False,멧돼지,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
87,['Not Hate Speech'],False,입조심 말조심 혀조심!,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
88,['Politics'],False,그냥 철수해라 양키놈들,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
89,"['Origin', 'Religion']",False,윤아나오면 폭망이라던 메갈돼지들 어디갔냐ㅋㅋㅋ전편 시너지이긴하겠지만 시청률 8프로다 ㅋㅋㅋ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
90,['Not Hate Speech'],False,이동건 얼굴이 왜안됬냐? 결혼생활 문제있냐?,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
91,['Gender'],False,20-30대 악플러 베충이 40-50대 악플러 개저씨 60대이싱 악플러 틀딱이,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
92,['Not Hate Speech'],False,우리 방탄오빠들이 아니라?,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
93,['Not Hate Speech'],False,토착 괴뢰들 제2의 드루킹 메크로 돌렸는지 의심이 필요하다,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
94,['Not Hate Speech'],False,골목식당보고 백종원 완전 팬됐는데 ㅠㅠ 감히 어디서 대표님을 까대니 ㅡㅡ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
95,['Age'],False,일본정권에서 틀림없이 공작금 받았다.다시말해 이년은 공작스파이.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
96,['Not Hate Speech'],False,차예련 성형 안해서 둘다 누굴닮든 이쁘고 잘생겻겟다!!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
97,['Age'],True,니들 개무시당해 조만간에 화병걸려 병원에 어퍼져 먹기만하서 돼지/\ㅐ ㄱㄱㅣ되겠다.ㅋ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 6, 'filtered': True, 'threshold': 6}}"
98,['Not Hate Speech'],False,조사를 하려면 베이징 말고 동쪽으로 옮긴 공장 지역을 봐야지,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
99,['Not Hate Speech'],False,외모는 애낳고 육아살림하는 여자와 독신은 확실히 틀리긴 해. 뭔소리야~,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
100,"['Origin', 'Age', 'Religion']",False,뚜뚱하뇬들 극혐!!오로지 쳐먹는것!,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
101,['Not Hate Speech'],False,난 무교고 종교믿는사람 극혐했는데 이런 생각의 전환을 가질수있는 종교라면 존중해준다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
102,['Not Hate Speech'],False,송읍읍 중국인였으면 저랬을지도,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
103,['Not Hate Speech'],False,김현우 임현우가 뭐니 ㅋㅋㅋ 남자둘이서 사귐??,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
104,['Not Hate Speech'],False,딩동댕!맞다........중국인은 중국으로,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
105,['Not Hate Speech'],False,여자가 문제있다.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
106,['Origin'],False,뚱뚱해도 홍윤화같은 애는 참 밝고 이쁜데 얘는 뭔가 기분나빠지는 느낌 하는짓 생긴거 목소리 비호감,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
107,['Politics'],False,짱께나라가서 살지 우리나라엔 왜 또 온거냐?,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
108,['Origin'],False,아...진심 생긴것도 비호...수염좀 어케해,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
109,['Physical'],False,근데 자한당 니들은 빨갱이 좌파 촛불 이러잖나 ㅋㅋ개쓰ㅕ레기들만 정치하는 한국,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
110,['Not Hate Speech'],False,지하철도 못탈듯 남녀칸 따로 만들어야함ㅋㅋㅋ 버닝썬 성추행녀는 어케됨?ㅋㅋㅋ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 2, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
111,['Not Hate Speech'],False,역시 중국 간띠 부엇다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
112,['Not Hate Speech'],False,얘 기사 왜 자꾸 올라오는거야 요즘?;;,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
113,['Not Hate Speech'],False,신천지 문재인 지지하더니만 코로나 덮어쓰네. 31번 환자에게 옮긴 중국인은 안찾나?,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
114,"['Physical', 'Age']",False,그것이 뭐가 중요하냐? 색희야. 질질 끌고온 문재앙이도 책임져라,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
115,['Not Hate Speech'],False,난 아직도 차승원 유해진 손호준의 삼시세끼가 보구싶다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
116,['Age'],False,어휴 아재새기 ㅋㅋ 진짜 재미때가리 더럽게 없다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
117,['Not Hate Speech'],False,양쪽말을 들어야알거같은대,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
118,['Not Hate Speech'],False,아무리봐도 PD가 의심스러워..그냥 고현정이 싫었던거야. 분량을 보면서 나도 느꼈는걸,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
119,['Not Hate Speech'],False,왜 아무나 사귀고 버려 벌받네,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
120,['Profanity'],False,개독과 당원들 약간의 시민,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
