id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
104,['Not Hate Speech'],True,딩동댕!맞다........중국인은 중국으로,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
105,['Not Hate Speech'],True,여자가 문제있다.,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
106,['Origin'],True,뚱뚱해도 홍윤화같은 애는 참 밝고 이쁜데 얘는 뭔가 기분나빠지는 느낌 하는짓 생긴거 목소리 비호감,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
107,['Politics'],True,짱께나라가서 살지 우리나라엔 왜 또 온거냐?,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
108,['Origin'],False,아...진심 생긴것도 비호...수염좀 어케해,생김새와 수염 관리에 대한 고민을 표현하는 내용입니다.,{},{},
109,['Physical'],True,근데 자한당 니들은 빨갱이 좌파 촛불 이러잖나 ㅋㅋ개쓰ㅕ레기들만 정치하는 한국,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
110,['Not Hate Speech'],True,지하철도 못탈듯 남녀칸 따로 만들어야함ㅋㅋㅋ 버닝썬 성추행녀는 어케됨?ㅋㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
111,['Not Hate Speech'],True,역시 중국 간띠 부엇다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
112,['Not Hate Speech'],False,얘 기사 왜 자꾸 올라오는거야 요즘?;;,왜 이 기사 자꾸 올라오지?,{},{},
113,['Not Hate Speech'],True,신천지 문재인 지지하더니만 코로나 덮어쓰네. 31번 환자에게 옮긴 중국인은 안찾나?,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
114,"['Physical', 'Age']",True,그것이 뭐가 중요하냐? 색희야. 질질 끌고온 문재앙이도 책임져라,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
115,['Not Hate Speech'],False,난 아직도 차승원 유해진 손호준의 삼시세끼가 보구싶다,"차승원, 유해진, 손호준의 삼시세끼를 보고 싶어함.",{},{},
116,['Age'],False,어휴 아재새기 ㅋㅋ 진짜 재미때가리 더럽게 없다,유머러스하게 농담하며 재미없음을 표현함,{},{},
117,['Not Hate Speech'],False,양쪽말을 들어야알거같은대,양쪽 말을 들어야 한다고 생각함.,{},{},
118,['Not Hate Speech'],True,아무리봐도 PD가 의심스러워..그냥 고현정이 싫었던거야. 분량을 보면서 나도 느꼈는걸,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
119,['Not Hate Speech'],False,왜 아무나 사귀고 버려 벌받네,연애에서 쉽게 사귀고 버림받는 것에 대한 불만이나 불만족을 표현하는 내용.,{},{},
120,['Profanity'],False,개독과 당원들 약간의 시민,"개독과 당원들, 일부 시민들에 관한 내용임.",{},{},
121,['Not Hate Speech'],False,홍진영이 만든 복발차가 훨씬 좋다,홍진영이 만든 복발차가 더 좋다.,{},{},
122,['Religion'],True,솔찍히 남자들 다 다니면서 왜 세븐욕하냐 한번이라도 해본 성매매충은 세븐욕하면 안됨,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
123,"['Physical', 'Gender']",True,그러게 저 늙다리 해골차니랑 문치매가 빨리 데져야 하는데 말야. 네 말씀에 공감한단다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
124,['Physical'],True,문재앙 양산 대저택 전주인이 유벙언이라는분이있는데 사실입니까???? ㅠㅠ,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
125,['Not Hate Speech'],False,몸으로 사랑했나? 가슴은 없었고?,"사랑이 몸으로만 이루어진 것인지, 아니면 감정이 없었는지에 대한 질문.",{},{},
126,['Not Hate Speech'],True,순대국이 반전이면 청국장이었으면 난리났겠다,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
127,['Physical'],False,문재앙 휴가갔다며 이와중에,문재인 전 대통령이 휴가를 간 상황을 언급하는 내용입니다.,{},{},
128,['Age'],True,곰탕집에서 스친 남자는 바로 체포하더만 의붓딸 추행한 새끼는 냅두네 ㅋㅋㅋ,,{},"{'filtered': True, 'category': 'violence', 'severity': 'low'}",
129,['Physical'],True,헐 대박가족이다 쥐박이와 동급,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
130,['Physical'],True,가이(개) 자슥 너 빨갱이지?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
131,"['Age', 'Profanity']",True,개독교시키가 불불신자라고하면 모를것같냐? ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
132,['Age'],True,쓰레기 새~~%끼야 북한 인권 좀 챙겨봐라. 한국인이라는게 쪽팔리다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
133,['Age'],True,아니 이런걸로 본질 흐리지 말고 방정오 좀 수사하라고 이딴건 잘도 찾으면서ㅅㅂ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
134,['Age'],True,쑈지럴 다좋다 근데 핵폭탄이 길이길이 남으면 어느 새끼 탓일까,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
135,['Gender'],True,네이버 니들이 받는거아냐 꼰대들 웃기시네 ㅋ,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
136,['Not Hate Speech'],True,화장안하면 원래 모습에 가까워지는건데 그게 왜 못생겨지는건가요?,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
137,['Profanity'],True,선교하러 이슬람국가가서 찬송가나 가르치셔 is에 잡혀가도 순교하는게 명예잖아 개독들,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
138,['Not Hate Speech'],True,방송국PD까면 대한민국뒤집어지는데 무슨방패막이가 이렇게철옹성인지 숨소리하나없네요 ᆢᆢ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
139,['Not Hate Speech'],True,곳곳에 암적인 존재들이 나라를 망친다,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
140,['Not Hate Speech'],False,참 댓글다는사람들 본인이나 잘하세요남이야 무슨종교를 믿든 그게 당신들이랑 뭔상관인데? 그걸 당신들한테 기네아니네 왜설명해야하는데? 범죄저질렀니? 제발 정신들차리세요,"남의 종교나 행동에 대해 함부로 판단하지 말고, 정신 차리라는 내용.",{},{},
141,"['Politics', 'Physical']",True,"전라도종북좌빨 상습강간악마 남궁연의 뇌물현날조찬양사기 2003 2 9 SBS 홍어권력충견노조 8시뉴스 ~ 남궁연 ""노무현 당선자의 화법을 음악관점에서 분석해보니 랩 힙합 보사노바의 리듬감과 정확히 일치합니다. 불가사의한 것은 아무것도 리듬이 없는 상황에서 어떻게 템포를 유지하느냐인데 아무래도 천성적으로 타고난 리듬감이 아닌가 생각됩니다"" https://goo.gl/kFr3VJ 홍어종북매국노가 무단퇴원 음주대마해 장터진 건데 의사를 살인자 몰아 환자치료 막는 신해철법 선동발악. 자기 강간 덮으려고 삼일절에 허영지하현우 기사내 실검조작",,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
142,"['Age', 'Religion']",True,여자들끼리 안질려고 더 이쁘게 해놓고 이제와선 남자들때문에 화장성형했다 ㅇㅈㄹ...,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
143,['Origin'],True,근데 너무 인조인간 느낌이라 좀 혐오스럽던데; 승리는 비위도 좋다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
144,['Not Hate Speech'],False,얘 군대 갔냐 안갔냐,군대에 갔는지 여부에 대한 질문,{},{},
145,['Gender'],False,ㅋㅋ하긴 상폐나이라 언제 훅갈지 모르는데 벤쳐 사업가정도면 잘 낚았네,벤처 사업가가 상폐 가능성을 고려하며 투자했음을 언급.,{},{},
146,['Not Hate Speech'],True,518이 어떻게 유공자냐 참전 군인 보다 더대우받는거는 문재잇다,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
147,['Not Hate Speech'],True,백신은 동물실험했기때문에 베지테리언들은 절때 안 맞는거죠?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
148,['Politics'],True,중국에 핵폭탄 투하해라,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}",
149,['Not Hate Speech'],True,중국인이 자국민보다 중요한가? 눈치좀 그만봐라,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
150,['Not Hate Speech'],True,우성이 나라 개판인데 문재인나와~안하냐?ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
151,['Not Hate Speech'],False,서신애는 98년생이지만.. 어쩌누 ㅠㅠ,서신애는 1998년생임에도 불구하고 어려 보임.,{},{},
152,['Politics'],True,이런 문재인을 전라도 미치광이들은 좋아한다니 신천지교인이 따로없네,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
153,['Gender'],True,나쌀먹고 주첵이지 80넘어야 첫째 식올리는거 볼거 같은데 나이 생각은안하나봐,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
154,['Age'],True,모르면 댓글달지말고 닥치고 축하나 해라 하여간 배배 꼬인새끼들 파다하네,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
155,['Politics'],True,마포구는 손혜원아님 정청래야 즉 답없는 홍어 멀티지역이지!!!,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
156,['Not Hate Speech'],False,미친외모 !!! 연기도 잘하지만 너무 이뻐서 계속봤네 ~,연기 잘하고 예뻐서 계속 본 미인 배우,{},{},
157,['Not Hate Speech'],True,솔직히 이 프로에 송은이 출연은 욕심이 과하다,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
158,['Politics'],True,변태같은기 외국인 양키만날줄알앗다 ㅉㅉ,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
159,['Not Hate Speech'],False,노이즈마케팅의 예,노이즈마케팅의 예를 소개함.,{},{},
160,['Not Hate Speech'],False,결혼가즈야,결혼을 결심하거나 결혼을 향한 기대를 표현하는 말.,{},{},
161,['Physical'],True,온통 빨갱이식이구나 같은 소속사 가수끼리 연애한다고 퇴출이라? 지나가는 개도 콧방귀 뀌겠다,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
162,['Not Hate Speech'],True,거짓말쟁이..,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
163,['Not Hate Speech'],True,조심해서 나쁠거 없지만 아이돌 너무 많은데 구지 ... 누군가 했네,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
164,['Not Hate Speech'],True,글쓴여편네들 너희남편은 안사먹을거같지?ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
165,['Age'],True,정중한새끼가 말 그따위로하고 인스타에 개가 지주머니 털어먹는 영상올리냐?,,{},"{'filtered': True, 'category': 'violence', 'severity': 'medium'}",
166,['Not Hate Speech'],True,종교가 이리 무섭다.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
167,['Profanity'],True,명단을 제출하지 못하는 떳떳하지 못한 사이비 종교집단. 일반 교회와 정말 다르다.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
168,['Physical'],True,문재인 폐렴 걸려서 대깨문 가족들 다 죽었으면 좋겠다,,,"{'hate': {'filtered': True, 'severity': 'high'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
169,['Not Hate Speech'],False,"연예인들의SNS....논란을자초하죠~그냥안하는게답일듯~이래도욕먹고저래도욕먹고,,,","연예인들의 SNS는 논란을 일으키기 쉬우며, 차라리 하지 않는 것이 나을 것이라는 의견.",{},{},
170,['Not Hate Speech'],False,이미 강다니엘 줌마팬들 철새마냥 새프듀 김민규로 많이들 갈아타더라ㅋㅋ,강다니엘 팬들이 김민규로 많이 옮겨가고 있다.,{},{},
